Counter-Strike Nexon: Studio,37771,"7 Oct, 2014","Free to Play, Zombies, Multiplayer, Sandbox, FPS, Shooter, Action, Gore, First-Person, Co-op, PvP, Online Co-Op, Massively Multiplayer, Singleplayer, PvE, Mod, Funny, Walking Simulator, Indie, Horror"
My Friend Pedro,17717,"20 Jun, 2019","Action, Indie, Shooter, Violent, Parkour, Bullet Time, Great Soundtrack, Gore, Singleplayer, Side Scroller, Platformer, Fast-Paced, Funny, Comedy, 2.5D, Blood, 2D, Physics, Controller, Multiplayer"
ARK: Scorched Earth - Expansion Pack,3931,"1 Sep, 2016","Survival, Adventure, Dinosaurs, Open World, Massively Multiplayer, Action, Dragons, Crafting, RPG, Multiplayer, Base Building, First-Person, Indie, Building, Action-Adventure, Singleplayer, Strategy, Sandbox, Survival Horror, FPS"
Don't Starve: Shipwrecked,2927,"1 Dec, 2015","Adventure, Survival, Indie, Open World, Multiplayer, Simulation, Singleplayer, Exploration, Crafting, Difficult, Sandbox, Strategy, Pirates, Action, Funny, Co-op, Roguelike"
Sniper Fury,2195,"13 Jun, 2017","Free to Play, Action, Shooter, Multiplayer, Sniper, FPS, Singleplayer, First-Person, Violent, Open World, Gore, Co-op, Massively Multiplayer, Adventure, Online Co-Op, Funny, Controller, Great Soundtrack, Comedy, Indie"
Who's Your Daddy,13207,"13 May, 2016","Funny, Multiplayer, First-Person, Comedy, Simulation, Strategy, Online Co-Op, Dark Humor, Casual, Indie, Co-op, Action, Early Access, Difficult, Survival, Walking Simulator, Adventure, Sandbox, Singleplayer, Atmospheric"
Hellpoint,1405,"30 Jul, 2020","Souls-like, Action, RPG, Sci-fi, Multiplayer, Indie, Adventure, Action RPG, Co-op, Atmospheric, Dark, Hack and Slash, Horror, Lovecraftian, Third Person, Singleplayer, Psychological Horror, Split Screen, Co-op Campaign, Difficult"
EVERSPACE™,7256,"25 May, 2017","Space, Action Roguelike, Action, Indie, Sci-fi, Space Sim, Roguelite, Singleplayer, Shooter, Flight, VR, Roguelike, Survival, Exploration, 6DOF, Difficult, Great Soundtrack, Arcade, Simulation, Multiplayer"
Unturned,409333,"7 Jul, 2017","Free to Play, Survival, Zombies, Open World Survival Craft, Multiplayer, Open World, Adventure, Crafting, Action, First-Person, Co-op, Sandbox, Shooter, Post-apocalyptic, FPS, Singleplayer, Massively Multiplayer, Indie, Casual, Atmospheric"
PULSAR: Lost Colony,2548,"15 Sep, 2015","Space, Co-op, Adventure, Open World, Early Access, Action, Multiplayer, Space Sim, Sci-fi, Indie, Online Co-Op, First-Person, Singleplayer, VR, FPS, Colorful, Aliens, Futuristic, Robots, 6DOF"
Lost Castle / 失落城堡,14065,"31 Aug, 2016","Action, Multiplayer, Adventure, RPG, Action Roguelike, Roguelike, Co-op, Indie, Local Co-Op, Dungeon Crawler, Roguelite, 2D, Beat 'em up, Replay Value, Hack and Slash, Difficult, Side Scroller, Loot, Action RPG, Singleplayer"
Orcs Must Die! 2,10505,"30 Jul, 2012","Tower Defense, Co-op, Action, Strategy, Online Co-Op, Indie, RPG, Adventure, Third Person, Multiplayer, Comedy, Third-Person Shooter, Singleplayer, Cartoony, Shooter, Female Protagonist, Controller, Fantasy, Funny, Great Soundtrack"
Total Tank Simulator,2477,"20 May, 2020","Strategy, Simulation, Action, Indie, World War II, Sandbox, War, Tanks, Singleplayer, Physics, Realistic, Casual, First-Person, FPS, Funny, Third Person, Difficult, Comedy, Adventure, Multiplayer"
Bomber Crew,6121,"19 Oct, 2017","World War II, Simulation, Strategy, Management, Flight, Singleplayer, Indie, War, Difficult, Survival, Action, Casual, Roguelike, 3D, Cartoony, Perma Death, Roguelite, Military, Multiplayer, Atmospheric"
Moving Out,544,"28 Apr, 2020","Casual, Indie, Action, Simulation, Local Multiplayer, Local Co-Op, Co-op, 4 Player Local, Multiplayer, Replay Value, Comedy, Funny, Family Friendly, Colorful, Great Soundtrack, Singleplayer, Puzzle, Physics, Controller, Beautiful"
SpeedRunners,16875,"19 Apr, 2016","Multiplayer, Racing, Local Multiplayer, Indie, Competitive, Fast-Paced, Action, Platformer, 2D, 4 Player Local, Funny, Parkour, Sports, Controller, Local Co-Op, Level Editor, Co-op, Singleplayer, Arcade, Superhero"
GRIP: Combat Racing,2212,"6 Nov, 2018","Racing, Action, Automobile Sim, Indie, Futuristic, Multiplayer, Fast-Paced, Split Screen, Local Multiplayer, Driving, Great Soundtrack, Arcade, Combat Racing, Sci-fi, Shooter, Singleplayer, Early Access, Combat, VR, Classic"
Miscreated,22668,"18 Dec, 2018","Open World Survival Craft, Survival, Open World, Multiplayer, Zombies, Post-apocalyptic, Crafting, Massively Multiplayer, PvP, Action, Co-op, Sandbox, Early Access, Simulation, FPS, First-Person, Indie, Horror, Walking Simulator, Singleplayer"
Ashen,1029,"9 Dec, 2019","Souls-like, Adventure, RPG, Action, Open World, Online Co-Op, Dark Fantasy, Multiplayer, Third Person, Fantasy, Singleplayer, Atmospheric, Survival, Indie, Exploration, Stylized, Dark, Action-Adventure, Action RPG, Hack and Slash"
Pogostuck: Rage With Your Friends,1919,"28 Feb, 2019","Psychological Horror, Precision Platformer, Multiplayer, Adventure, Action, Difficult, Platformer, Funny, Indie, Side Scroller, Procedural Generation, Replay Value, Singleplayer, Roguelite, 2.5D, Co-op, Casual, Skating, Skateboarding, Colorful"
Door Kickers,6544,"20 Oct, 2014","Tactical, Strategy, Top-Down, Simulation, Action, Indie, Singleplayer, 2D, Real-Time with Pause, Replay Value, RTS, Co-op, Real Time Tactics, Top-Down Shooter, Moddable, Shooter, Puzzle, Level Editor, Difficult, Multiplayer"
Aragami,5734,"4 Oct, 2016","Stealth, Ninja, Action, Assassin, Adventure, Co-op, Indie, Multiplayer, Third Person, Singleplayer, Anime, Great Soundtrack, Atmospheric, Online Co-Op, Magic, Strategy, Blood, Open World, Gore, Story Rich"
Passpartout: The Starving Artist,3128,"6 Jun, 2017","Casual, Indie, Simulation, Singleplayer, Relaxing, Hand-drawn, Funny, Cartoon, Colorful, Family Friendly, Design & Illustration, Multiplayer, Great Soundtrack, Action, Strategy, Cute, Memes, Cartoony"
Spiral Knights,21160,"14 Jun, 2011","Free to Play, Massively Multiplayer, RPG, Adventure, Action, Multiplayer, Online Co-Op, Dungeon Crawler, Hack and Slash, Co-op, MMORPG, Cute, Great Soundtrack, Action RPG, Sci-fi, Open World, Casual, Singleplayer, Indie, Anime"
Move or Die,12200,"21 Jan, 2016","Multiplayer, Funny, Local Multiplayer, Action, Fast-Paced, 2D, Indie, 4 Player Local, Online Co-Op, Platformer, Casual, Competitive, Local Co-Op, Co-op, Arcade, Great Soundtrack, Memes, Singleplayer, Moddable, Gore"
DRIFT21,758,"7 May, 2020","Simulation, Racing, Automobile Sim, Driving, Sports, Realistic, Singleplayer, Early Access, Indie, Building, First-Person, Multiplayer, Atmospheric, Management, Physics, Third Person, Family Friendly, Action, Relaxing, Casual"
Synth Riders,407,"31 Oct, 2019","VR, Rhythm, Music, Indie, Soundtrack, Multiplayer, Action, Swordplay, Singleplayer, First-Person, Fast-Paced, Moddable, Retro, Arcade, Cyberpunk, Casual, Great Soundtrack, Difficult, Sports, Early Access"
Fight Crab,361,"29 Jul, 2020","Sports, Indie, Action, Fighting, Multiplayer, Funny, Physics, Split Screen, Local Multiplayer, Surreal, Singleplayer, Intentionally Awkward Controls, Competitive, Violent, Great Soundtrack, eSports, 3D Fighter, Experimental, Memes, Spectacle fighter"
Hot Lava,2657,"19 Sep, 2019","Precision Platformer, 3D Platformer, Parkour, Racing, Exploration, Time Attack, PvP, Difficult, Platformer, Female Protagonist, First-Person, Action, Adventure, 1990's, Nostalgia, Multiplayer, Singleplayer, Fast-Paced, Indie, Horror"
20XX,3164,"16 Aug, 2017","Platformer, Action Roguelike, Action, Roguelite, 2D Platformer, Online Co-Op, 2D, Indie, Local Co-Op, Female Protagonist, Great Soundtrack, Multiplayer, Side Scroller, Controller, Local Multiplayer, Procedural Generation, Singleplayer, Co-op, Roguelike, Difficult"
Depth,21093,"3 Nov, 2014","Action, Multiplayer, Underwater, Gore, Team-Based, Horror, Survival, PvP, Co-op, FPS, Shooter, Hunting, Survival Horror, First-Person, Atmospheric, Indie, Exploration, Simulation, Adventure, Singleplayer"
Barony,1759,"23 Jun, 2015","RPG, Action Roguelike, Indie, Adventure, Action, Dungeon Crawler, Roguelike, Co-op, Pixel Graphics, First-Person, Multiplayer, Roguelite, Fantasy, Voxel, Difficult, Violent, FPS, Sexual Content, Singleplayer, Online Co-Op"
Police Stories,2890,"19 Sep, 2019","Action, Strategy, Simulation, Tactical, Co-op, Indie, Shooter, Multiplayer, Online Co-Op, 2D, Top-Down Shooter, Singleplayer, Pixel Graphics, Atmospheric, Realistic, Crime, Violent, Gore, Difficult, Adventure"
Serious Sam 3: BFE,16168,"22 Nov, 2011","FPS, Action, Gore, Co-op, Comedy, Online Co-Op, Aliens, First-Person, Shooter, Multiplayer, Old School, Local Co-Op, Indie, Split Screen, Funny, Difficult, Singleplayer, Adventure, Sci-fi, Local Multiplayer"
Shieldwall,2582,"23 Mar, 2020","Strategy, Simulation, War, Action, Casual, Indie, Early Access, Rome, Singleplayer, Multiplayer, Sandbox, Medieval, Funny, Physics, Comedy, Adventure"
Clustertruck,6178,"27 Sep, 2016","Parkour, Automobile Sim, Action, First-Person, 3D Platformer, Singleplayer, Physics, Indie, Fast-Paced, Difficult, Destruction, Funny, Great Soundtrack, Strategy, Platformer, Casual, Level Editor, Racing, Adventure, Multiplayer"
Internet Cafe Simulator,4483,"25 Oct, 2019","Simulation, Indie, Adventure, Sexual Content, Management, Singleplayer, Nudity, First-Person, Economy, Strategy, Open World, Walking Simulator, Action, Multiplayer, Funny, Replay Value, Hacking, Exploration, Atmospheric, Multiple Endings"
The Beast Inside,1909,"17 Oct, 2019","Horror, Action, Adventure, Indie, Survival Horror, First-Person, Survival, Violent, Story Rich, Atmospheric, Gore, Singleplayer, Walking Simulator, Exploration, Open World, Psychological Horror, Multiplayer, Great Soundtrack, Realistic, Quick-Time Events"
ScourgeBringer,1373,"21 Oct, 2020","Indie, Action, Adventure, Roguelite, Pixel Graphics, Action Roguelike, Roguelike, Roguevania, 2D, Platformer, Metroidvania, Singleplayer, Procedural Generation, Great Soundtrack, Perma Death, Replay Value, Female Protagonist, Bullet Hell, Difficult, Multiplayer"
Chernobylite,2241,"16 Oct, 2019","RPG, Survival, Adventure, Action, Post-apocalyptic, Indie, Horror, Simulation, Atmospheric, Exploration, Sci-fi, Survival Horror, First-Person, Early Access, Multiplayer, FPS, Gore, Violent, Singleplayer, Destruction"
Warhammer: End Times - Vermintide,11548,"23 Oct, 2015","Action, Online Co-Op, Co-op, Dark Fantasy, First-Person, Gore, Games Workshop, Multiplayer, FPS, Fantasy, Hack and Slash, Atmospheric, Action RPG, Survival, RPG, Indie, Adventure, Singleplayer, Horror, Female Protagonist"
The Wild Eight,4872,"3 Oct, 2019","Survival, Open World Survival Craft, Multiplayer, Open World, Adventure, Co-op, Crafting, Online Co-Op, Sandbox, Indie, Action, RPG, Singleplayer, Atmospheric, Simulation, Survival Horror, Difficult, Strategy, Horror, Early Access"
Dark Deception,5198,"26 Sep, 2018","Horror, First-Person, Runner, Indie, Action, Singleplayer, Psychological Horror, Dark Humor, Adventure, Survival Horror, Free to Play, Survival, RPG, Arcade, Multiple Endings, Story Rich, Cinematic, Multiplayer, Dark, Difficult"
Spin Rhythm XD,1428,"22 Oct, 2019","Rhythm, Indie, Music, Action, Casual, Multiplayer, Early Access, Great Soundtrack, Controller, Singleplayer, Fast-Paced, Difficult, Colorful, Futuristic, Space, Emotional"
Magicka,15273,"25 Jan, 2011","Comedy, Co-op, Action, Fantasy, Online Co-Op, RPG, Multiplayer, Magic, Adventure, Funny, Local Co-Op, 4 Player Local, Indie, Local Multiplayer, Difficult, Singleplayer, Team-Based, Action RPG, Arcade, Strategy"
Mount & Blade: Warband - Viking Conquest Reforged Edition,4086,"11 Dec, 2014","RPG, Strategy, Action, Simulation, Historical, Naval, Medieval, Sandbox, Open World, Story Rich, Singleplayer, Multiplayer, Adventure, Indie, Third Person, First-Person, Action RPG, War, Moddable, Female Protagonist"
Bad Guys at School,371,"15 Jun, 2020","Casual, Indie, Simulation, Multiplayer, Violent, Singleplayer, PvP, Action, Co-op, Online Co-Op, Funny, Sexual Content"
灵魂筹码 Soul at Stake,5530,"25 Jun, 2018","Action, RPG, Indie, Horror, Gore, Multiplayer, Survival Horror, Violent, Early Access, Thriller, Survival, Co-op, Third Person, PvP, Singleplayer, Team-Based, Stylized, Online Co-Op, Atmospheric, Psychological Horror"
Hotshot Racing,399,"10 Sep, 2020","Racing, Indie, Arcade, Split Screen, Multiplayer, Singleplayer, Local Multiplayer, Action, Online Co-Op, Local Co-Op, Old School, Retro, Driving, Pixel Graphics, Abstract, Stylized, 1990's, PvP, Score Attack, Vehicular Combat"
Cat Quest II,1476,"24 Sep, 2019","Adventure, RPG, Action, Indie, Cute, Cats, Co-op, Local Co-Op, Dog, Open World, Local Multiplayer, Family Friendly, Multiplayer, Hack and Slash, Singleplayer, Action RPG"
Creativerse,28430,"8 May, 2017","Free to Play, Open World Survival Craft, Multiplayer, Survival, Open World, Building, Sandbox, Crafting, Adventure, First-Person, Co-op, Massively Multiplayer, Action, Singleplayer, RPG, Indie, Casual, Simulation, Early Access, Voxel"
Pit People®,6195,"2 Mar, 2018","Strategy, RPG, Funny, Turn-Based Combat, Action, Indie, Comedy, Turn-Based, Co-op, Multiplayer, Great Soundtrack, Memes, Local Co-Op, Hex Grid, Adventure, Open World, Early Access, Singleplayer, Gore, Casual"
Super Mega Baseball 3,639,"13 May, 2020","Sports, Simulation, Action, Indie, Baseball, Controller, Co-op, Online Co-Op, Local Co-Op, Local Multiplayer, Multiplayer, Singleplayer"
Fun with Ragdolls: The Game,1621,"17 Sep, 2019","Action, Simulation, Sandbox, Funny, Physics, Indie, Building, Singleplayer, Adventure, Family Friendly, Multiplayer"
HARDCORE MECHA,1811,"26 Jun, 2019","Action, Indie, Mechs, Anime, Sci-fi, Shooter, 2D, Platformer, Multiplayer, Singleplayer, Military, Crowdfunded, Story Rich, 4 Player Local, Fighting, Online Co-Op, Local Multiplayer, Kickstarter, Cinematic, Local Co-Op"
Absolver,9076,"29 Aug, 2017","Fighting, Action, Martial Arts, Multiplayer, PvP, Adventure, Open World, Indie, PvE, RPG, Online Co-Op, Character Customization, Difficult, Singleplayer, Swordplay, Co-op, MMORPG, Massively Multiplayer, Atmospheric, Souls-like"
Insurgency,82879,"22 Jan, 2014","FPS, Realistic, Tactical, Multiplayer, Shooter, Action, Military, Team-Based, Co-op, First-Person, Strategy, War, Online Co-Op, Competitive, Indie, Simulation, PvP, Singleplayer, Atmospheric, Adventure"
Killsquad,1764,"15 Jul, 2019","Action, Hack and Slash, Co-op, Action RPG, Early Access, Online Co-Op, Loot, Multiplayer, Top-Down, Sci-fi, RPG, Isometric, Dungeon Crawler, Gun Customization, Singleplayer, Difficult, Procedural Generation, Party-Based RPG, Indie, Massively Multiplayer"
Trine 2: Complete Story,13010,"6 Jun, 2013","Puzzle Platformer, Platformer, Adventure, Action, Beautiful, 2D Platformer, Puzzle, Co-op, Fantasy, Indie, Online Co-Op, Local Co-Op, Multiplayer, Physics, Great Soundtrack, Singleplayer, Atmospheric, 2D, RPG, Casual"
Overgrowth,3601,"16 Oct, 2017","Action, Parkour, Indie, Martial Arts, Sandbox, Fighting, Fast-Paced, Moddable, Combat, Physics, Open World, Ninja, Gore, Third Person, Multiplayer, Singleplayer, Difficult, Funny, Adventure, Local Co-Op"
Dungreed,4840,"14 Feb, 2018","Action Roguelike, Action, Pixel Graphics, Roguelike, Indie, Roguelite, 2D, Singleplayer, Dungeon Crawler, Difficult, Platformer, RPG, Great Soundtrack, Side Scroller, Multiplayer"
Unturned - Permanent Gold Upgrade,8990,"7 Jul, 2014","Free to Play, Survival, Zombies, Multiplayer, Open World, Adventure, Action, Crafting, Sandbox, Shooter, Co-op, FPS, Singleplayer, Post-apocalyptic, Indie, Casual, Funny, Massively Multiplayer, RPG, Horror"
Them's Fightin' Herds,1906,"30 Apr, 2020","Action, 2D Fighter, Indie, Cute, Cartoon, Fighting, Multiplayer, Local Multiplayer, Singleplayer, PvP, Female Protagonist, Anime, Pixel Graphics, Colorful, Fantasy, Tutorial, Magic, Funny, Memes, Horses"
Steel Division 2 - Tribute to D-Day Pack,48,"5 Jun, 2020","Action, Indie, Simulation, Strategy, World War II, Turn-Based Strategy, Realistic, Wargame, Replay Value, Moddable, RTS, War, Co-op, Tactical, Real Time Tactics, Multiplayer, Historical, Real-Time, Military, Singleplayer"
Hand Simulator: Survival,5108,"17 Dec, 2019","Survival, Adventure, Multiplayer, Massively Multiplayer, Simulation, Action, Funny, RPG, Indie, VR, Open World, Crafting, First-Person, Nudity, Competitive, Co-op, Sexual Content, Psychological Horror, Singleplayer"
Bloons TD Battles,15814,"20 Apr, 2016","Free to Play, Tower Defense, Strategy, Multiplayer, Action, Competitive, PvP, Casual, Funny, 2D, Co-op, Family Friendly, Massively Multiplayer, Singleplayer, Mod, Difficult, Building, Adventure, Sandbox, Indie"
Tools Up!,286,"3 Dec, 2019","Casual, Indie, Simulation, Action, Adventure, Local Co-Op, Multiplayer, 4 Player Local, Local Multiplayer, Co-op Campaign, Co-op, Family Friendly, Funny, Colorful, Singleplayer, Cute, Great Soundtrack, Difficult, Split Screen, Memes"
World of Guns: Gun Disassembly,15764,"21 May, 2014","Free to Play, Simulation, Gun Customization, Shooter, Education, Singleplayer, Puzzle, FPS, Military, Realistic, Action, Indie, Multiplayer, Historical, First-Person, Casual, Sandbox, America, Funny, Strategy"
Hurtworld,22599,"10 Dec, 2019","Survival, FPS, Open World, Multiplayer, Open World Survival Craft, Crafting, Building, PvP, Adventure, Sandbox, Action, Early Access, First-Person, Co-op, Shooter, Simulation, Third Person, Singleplayer, Indie, Cartoony"
Trine 3: The Artifacts of Power,5343,"20 Aug, 2015","Puzzle Platformer, 3D Platformer, Adventure, Co-op, Action, Fantasy, Controller, Puzzle, Platformer, Local Co-Op, Indie, Atmospheric, Short, Multiplayer, Physics, 3D Vision, Local Multiplayer, Singleplayer, RPG, 2.5D"
